source,target,paragraph
61987CO0205,61982CJ0231,N15
61987CO0205,61982CJ0239,N11
61987CO0205,61982CJ0239,N12
61987CO0205,61982CJ0239,N13
61987CO0205,61983CJ0053,N12
61987CO0205,61986CO0279,N15
61987CO0205,61986CO0279,N16
61987CO0205,61986CO0301,N15
61987CO0205,61986CO0301,N16
61987CO0150,61984CO0256,N2
61987CO0150,61984CO0256,N6
61987CO0150,61985CO0299,N6
61986CO0301,61981CJ0301,N19
61986CO0301,61982CJ0231,N18
61986CO0301,61982CJ0239,N14
61986CO0301,61982CJ0239,N16
61986CO0301,61983CJ0053,N15
61986CO0279,61977CJ0118,N16
61986CO0279,61981CJ0307,N19
61986CO0279,61982CJ0231,N18
61986CO0279,61982CJ0239,N14
61986CO0279,61982CJ0239,N16
61986CO0279,61983CJ0053,N15
61986CO0295,61962CJ0025,N9
61986CO0295,61974CJ0100,N9
61986CO0295,61977CJ0118,N10
61986CO0295,61981CJ0307,N5
61986CO0295,61981CJ0307,N6
61986CO0295,61982CJ0239,N6
61986CO0295,61984CJ0169,N5
61987CO0133,61965CO0018,N7
61987CO0133,61986CO0294,N9
61986CO0304(01),61986CO0304,N7
61987CO0082,61972CO0075,N15
61987CO0082,61980CO0186,N15
61987CO0082,61982CJ0231,N16
61987CO0082,61985CO0351,N15
61987CO0082,61986CO0023,N15
61987CO0082,61987CO0065,N15
61987CO0077,61984CO0258,N17
61987CO0077,61985CO0250,N17
61987CO0077,61986CO0294,N10
61986CO0121(01),61986CO0121,N5
61986CO0304,61967CJ0017,N16
61986CO0294,61981CO0060,N12
61986CO0294,61983CO0120,N16
61986CO0294,61983CO0120,N28
61985CO0297,61984CO0258,N11
61985CO0277,61984CO0258,N12
61985CO0250,61984CO0258,N12
61985CO0273,61984CO0258,N13
61985CO0082,61982CJ0283,N28
61984CO0258,61977CO0119,N7
61984CO0240,61977CO0113,N5
61984CO0001,61970CJ0062,N6
61983CO0118,61973CJ0181,N20
61977CO0121,61977CO0113,N2110
61977CO0121,61977CO0119,N2110
61962CO0025(01),61962CO0025,N266
61962CO0025(01),61962CO0025,N267
62017CO0243,61991CJ0083,N30
62017CO0243,62004CJ0094,N25
62017CO0243,62004CJ0094,N31
62017CO0243,62015CJ0436,N26
62017CO0243,62015CJ0436,N48
62017CO0243,62015CJ0436,N37
62017CO0243,62015CJ0436,N46
62017CO0243,62015CJ0478,N27
62017CO0243,62015CJ0478,N31
62017CO0243,62016CO0091,N13
62017CO0243,62016CO0091,N30
62016CO0491,61991CJ0083,N22
62016CO0491,61991CJ0083,N23
62016CO0491,62004CJ0094,N25
62016CO0491,62004CJ0094,N24
62016CO0491,62013CJ0341,N17
62016CO0491,62015CJ0436,N48
62016CO0491,62015CJ0436,N35
62016CO0491,62015CJ0436,N46
62016CO0491,62015CJ0478,N27
62016CO0491,62015CJ0478,N24
62016CO0491,62016CO0091,N13
62016CO0491,62016CO0091,N23
62014CO0259,61979CJ0155,N26
62014CO0259,61998CJ0287,N34
62014CO0259,61998CJ0352,N42
62014CO0259,61999CJ0449,N18
62014CO0259,62003CJ0551,N19
62014CO0259,62005CJ0316,N34
62014CO0259,62006CO0129,N43
62014CO0259,62006CO0363,N34
62014CO0259,62007CJ0550,N26
62014CO0259,62008CJ0419,N19
62014CO0259,62009CJ0335,N17
62014CO0259,62009CJ0335,N18
62014CO0259,62009CJ0335,N42
62014CO0259,62010CO0074,N23
62014CO0259,62011CJ0422,N26
62014CO0259,62011CJ0422,N35
62014CO0259,62011CJ0422,N36
62014CO0259,62011CO0573,N23
62014CO0259,62011CO0573,N24
62014CO0259,62011CO0573,N25
62014CO0013,61981CJ0141,N11
62014CO0013,61998CJ0379,N9
62014CO0013,62003CJ0453,N10
62014CO0013,62003CJ0470,N9
62014CO0013,62005CJ0295,N10
62014CO0013,62010CJ0509,N8
62014CO0013,62012CJ0186,N8
62014CO0013,62012CJ0368,N11
62012CO0436,62009CJ0071,N17
62012CO0436,62009CJ0071,N18
62012CO0436,62009CJ0071,N24
62012CO0436,62009CJ0071,N26
62012CO0436,62009CJ0071,N28
62012CO0418,62007CJ0475,N33
62011CO0597,61999CJ0194,N21
62011CO0348,61980CJ0244,N44
62011CO0348,61980CJ0244,N45
62011CO0348,61981CJ0141,N49
62011CO0348,61985CJ0162,N44
62011CO0348,61995CJ0235,N43
62011CO0348,62000CJ0466,N43
62011CO0348,62000CO0116,N49
62011CO0348,62004CJ0351,N62
62011CO0348,62004CJ0351,N64
62011CO0348,62004CO0075,N49
62011CO0348,62005CJ0222,N46
62011CO0348,62005CO0116,N49
62011CO0348,62006CJ0284,N42
62011CO0348,62007CJ0011,N43
62011CO0348,62007CJ0544,N41
62011CO0348,62010CO0613,N42
62011CO0348,62011CO0348,N55
62009CO0358,61995CJ0097,N53
62009CO0358,61998CJ0237,N68
62009CO0358,61998CJ0284,N45
62009CO0358,61998CJ0352,N46
62009CO0358,62004CJ0293,N47
62009CO0358,62004CJ0293,N49
62009CO0358,62004CJ0293,N52
62009CO0358,62004CJ0293,N54
62009CO0358,62004CJ0293,N55
62009CO0358,62004CJ0293,N58
62009CO0358,62004CJ0293,N59
62009CO0358,62005CJ0214,N68
62009CO0358,62007CO0074,N45
62009CO0358,62008CO0231,N45
62009CO0358,62008CO0561,N46
62006CO0457,61989CJ0096,N35
62006CO0457,61992CJ0136,N46
62006CO0457,61997CJ0359,N39
62006CO0457,62000CJ0363,N35
62006CO0457,62001CJ0460,N35
62006CO0457,62001CJ0460,N39
62006CO0457,62002CJ0361,N37
62006CO0457,62002CJ0392,N34
62006CO0457,62003CJ0378,N39
62006CO0457,62005CO0104,N46
62006CO0457,62006CO0163,N32
62006CO0457,62006CO0163,N34
62006CO0457,62006CO0163,N36
62006CO0457,62006CO0163,N37
62006CO0457,62006CO0163,N39
62006CO0457,62006CO0163,N43
62006CO0457,62006CO0163,N53
62006CO0457,62006CO0163,N59
62006CO0163,61989CJ0096,N31
62006CO0163,61989CJ0096,N35
62006CO0163,61996CJ0147,N34
62006CO0163,61996CJ0147,N40
62006CO0163,61997CJ0359,N35
62006CO0163,62000CJ0363,N31
62006CO0163,62001CJ0460,N31
62006CO0163,62002CJ0361,N33
62006CO0163,62002CJ0392,N30
62006CO0163,62003CJ0123,N34
62006CO0163,62003CJ0123,N40
62006CO0163,62003CJ0378,N35
62006CO0163,62004CJ0293,N33
61998CO0299,61979CJ0827,N08
61998CO0299,61979CJ0827,N37
61998CO0299,61989CJ0348,N23
61998CO0299,61989CJ0348,N32
61998CO0299,61989CJ0348,N24
61998CO0299,61989CJ0348,N31
61998CO0299,61989CJ0348,N12
61998CO0299,61989CJ0348,N22
61998CO0299,61992CJ0012,N17
61998CO0299,61992CJ0012,N24
61998CO0299,61992CJ0136,N48
61998CO0299,61992CJ0136,N49
61998CO0299,61992CJ0136,N16
61998CO0299,61992CJ0136,N59
61998CO0299,61992CJ0136,N42
61998CO0299,61994CJ0153,N16
61998CO0299,61994CJ0153,N24
61998CO0299,61994CJ0153,N91
61998CO0299,61994CJ0153,N32
61998CO0299,61994CJ0153,N83
61998CO0299,61994CJ0153,N22
61998CO0299,61994CJ0153,N92
61998CO0299,61994CJ0153,N31
61998CO0299,61994CJ0153,N60
61998CO0299,61994CJ0153,N61
61998CO0299,61994CJ0153,N62
61998CO0299,61994CJ0153,N63
61998CO0299,61994CJ0153,N64
61998CO0299,61994CJ0153,N25
61998CO0299,61994CJ0153,N114
61998CO0299,61994CJ0153,N38
61998CO0299,61995CJ0007,N21
61998CO0299,61995CJ0007,N16
61998CO0299,61995CJ0097,N60
61998CO0299,61995CJ0097,N38
61998CO0299,61995CJ0097,N59
61998CO0299,61995CJ0097,N37
61998CO0299,61995CO0019,N49
61998CO0299,61995CO0019,N42
61998CO0299,61995CO0019,N37
61998CO0299,61995CO0019,N43
61998CO0299,61995CO0019,N47
61998CO0299,61995CO0019,N41
61998CO0299,61995CO0019,N36
61998CO0299,61995CO0019,N15
61998CO0299,61995CO0019,N20
61987CO0378,61965CO0002,N20
61987CO0378,61984CO0240,N20
61986CO0221(01),61972CO0075,N19
61986CO0221(01),61980CO0186,N19
61986CO0221(01),61983CJ0294,N19
61986CO0221(01),61983CJ0294,N21
61986CO0221(01),61983CJ0294,N24
61986CO0221(01),61983CJ0294,N25
61986CO0221(01),61983CJ0294,N26
61986CO0221(01),61983CJ0294,N27
61986CO0221(01),61985CO0351,N19
61986CO0221(01),61986CO0023,N19
61986CO0221(01),61986CO0221,N13
61986CO0023,61972CO0075,N21
61986CO0023,61980CO0186,N21
61986CO0023,61981CO0060,N32
62017CO0314,62012CJ0138,N33
62017CO0314,62012CJ0138,N27
62017CO0314,62012CJ0138,N28
62017CO0314,62012CJ0138,N32
62017CO0314,62012CJ0138,N29
62017CO0314,62012CJ0424,N32
62017CO0314,62012CJ0424,N23
62017CO0314,62012CJ0424,N35
62017CO0314,62012CJ0424,N26
62017CO0314,62012CJ0424,N29
62017CO0314,62012CJ0424,N27
62017CO0314,62012CJ0424,N34
62017CO0314,62012CJ0424,N25
62017CO0314,62012CJ0424,N33
62017CO0314,62012CJ0424,N24
62017CO0314,62016CJ0101,N37
62017CO0314,62016CJ0101,N22
62017CO0314,62016CJ0101,N36
62017CO0314,62016CJ0101,N21
62016CO0615,61995CJ0002,N72
62016CO0615,61995CJ0002,N30
62016CO0615,62000CJ0235,N33
62016CO0615,62000CJ0235,N41
62016CO0615,62000CJ0235,N28
62016CO0615,62000CJ0235,N44
62016CO0615,62000CJ0235,N39
62016CO0615,62000CJ0235,N42
62016CO0615,62000CJ0235,N45
62016CO0615,62008CJ0029,N48
62016CO0615,62008CJ0029,N30
62016CO0615,62011CJ0259,N22
62016CO0615,62011CJ0259,N40
62016CO0615,62011CJ0259,N27
62016CO0615,62011CJ0259,N42
62016CO0615,62011CJ0259,N28
62016CO0615,62011CJ0259,N43
62016CO0615,62011CJ0543,N25
62016CO0615,62011CJ0543,N33
62016CO0615,62012CJ0461,N25
62016CO0615,62012CJ0461,N33
62016CO0615,62012CJ0461,N29
62016CO0615,62012CJ0461,N30
62016CO0615,62012CJ0461,N28
62016CO0615,62012CJ0461,N32
62016CO0615,62012CJ0461,N27
62016CO0615,62012CJ0461,N31
62016CO0615,62014CJ0050,N48
62016CO0615,62014CJ0050,N22
62016CO0615,62014CJ0614,N18
62016CO0615,62014CJ0614,N20
62016CO0615,62014CJ0614,N19
62016CO0615,62014CO0019,N23
62016CO0615,62014CO0019,N21
62016CO0615,62015CO0322,N24
62016CO0615,62015CO0322,N22
62016CO0549,61985CJ0073,N24
62016CO0549,61990CJ0200,N9
62016CO0549,61991CJ0208,N20
62016CO0549,61991CJ0208,N22
62016CO0549,61991CJ0208,N23
62016CO0549,61996CJ0130,N20
62016CO0549,61996CJ0130,N21
62016CO0549,61997CJ0437,N20
62016CO0549,61997CJ0437,N21
62016CO0549,62000CJ0101,N20
62016CO0549,62006CJ0283,N15
62016CO0549,62006CJ0283,N16
62016CO0549,62006CJ0283,N17
62016CO0549,62006CJ0283,N18
62016CO0549,62006CJ0283,N19
62016CO0549,62006CJ0283,N24
62016CO0549,62008CO0156,N20
62016CO0549,62008CO0156,N22
62016CO0549,62008CO0156,N23
62016CO0549,62008CO0156,N24
62016CO0286,62004CJ0302,N36
62016CO0286,62004CJ0302,N12
62016CO0286,62006CO0168,N23
62016CO0286,62006CO0168,N13
62016CO0286,62006CO0168,N22
62016CO0286,62006CO0168,N12
62016CO0286,62010CJ0180,N27
62016CO0286,62010CJ0180,N12
62016CO0286,62010CO0032,N25
62016CO0286,62010CO0032,N12
62016CO0286,62010CO0032,N26
62016CO0286,62010CO0032,N15
62016CO0286,62014CO0254,N10
62016CO0286,62014CO0254,N12
62016CO0286,62016CO0050,N14
62016CO0286,62016CO0050,N12
62016CO0028,61999CJ0108,N33
62016CO0028,61999CJ0108,N45
62016CO0028,62000CO0102,N16
62016CO0028,62000CO0102,N34
62016CO0028,62000CO0102,N17
62016CO0028,62006CJ0437,N30
62016CO0028,62006CJ0437,N36
62016CO0028,62006CJ0437,N34
62016CO0028,62006CJ0437,N47
62016CO0028,62006CJ0437,N33
62016CO0028,62006CJ0437,N46
62016CO0028,62006CJ0437,N37
62016CO0028,62008CJ0029,N59
62016CO0028,62008CJ0029,N36
62016CO0028,62008CJ0246,N37
62016CO0028,62008CJ0246,N25
62016CO0028,62008CJ0246,N34
62016CO0028,62008CJ0246,N24
62016CO0028,62011CJ0388,N46
62016CO0028,62011CJ0388,N45
62016CO0028,62014CJ0108,N19
62016CO0028,62014CJ0108,N31
62016CO0028,62014CJ0108,N23
62016CO0028,62014CJ0108,N29
62016CO0028,62014CJ0108,N20
62016CO0028,62014CJ0108,N32
62016CO0028,62014CJ0108,N18
62016CO0028,62014CJ0108,N30
62016CO0028,62014CJ0108,N21
62016CO0028,62014CJ0108,N33
62016CO0028,62014CJ0108,N39
62016CO0028,62014CJ0516,N39
62016CO0028,62014CJ0516,N27
62016CO0028,62014CJ0516,N40
62016CO0028,62014CJ0516,N28
62016CO0028,62014CJ0516,N38
62016CO0028,62014CJ0516,N26
62016CO0028,62014CJ0516,N37
62015CO0446,62011CJ0080,N47
62015CO0446,62011CJ0080,N40
62015CO0446,62011CJ0080,N61
62015CO0446,62011CJ0080,N44
62015CO0446,62011CJ0080,N59
62015CO0446,62011CJ0080,N43
62015CO0446,62011CJ0080,N45
62015CO0446,62011CJ0080,N60
62015CO0446,62011CJ0080,N24
62015CO0446,62011CJ0080,N25
62015CO0446,62011CJ0285,N28
62015CO0446,62011CJ0285,N32
62015CO0446,62011CJ0285,N36
62015CO0446,62011CJ0285,N37
62015CO0446,62011CJ0285,N45
62015CO0446,62011CJ0285,N39
62015CO0446,62011CJ0285,N25
62015CO0446,62011CJ0285,N30
62015CO0446,62011CJ0285,N35
62015CO0446,62011CJ0285,N38
62015CO0446,62011CJ0285,N26
62015CO0446,62011CJ0285,N27
62015CO0446,62011CJ0285,N31
62015CO0446,62011CJ0324,N45
62015CO0446,62011CJ0324,N44
62015CO0446,62011CJ0324,N50
62015CO0446,62011CJ0324,N36
62015CO0446,62013CJ0018,N25
62015CO0446,62013CJ0018,N33
62015CO0446,62013CO0033,N35
62015CO0446,62013CO0033,N38
62015CO0446,62013CO0033,N33
62015CO0446,62013CO0033,N39
62015CO0446,62013CO0033,N31
62015CO0446,62013CO0033,N36
62015CO0446,62013CO0033,N34
62015CO0446,62013CO0033,N37
62015CO0446,62014CJ0277,N52
62015CO0446,62014CJ0277,N44
62015CO0446,62014CJ0277,N51
62015CO0446,62014CJ0277,N43
62015CO0446,62014CJ0277,N49
62015CO0446,62014CJ0277,N40
62015CO0446,62014CJ0277,N27
62015CO0446,62014CJ0277,N31
62016CO0055,62006CJ0073,N47
62016CO0055,62006CJ0073,N29
62016CO0055,62006CJ0073,N46
62016CO0055,62008CJ0433,N21
62016CO0055,62008CJ0433,N27
62016CO0055,62008CJ0433,N26
62016CO0055,62008CJ0433,N20
62016CO0055,62008CJ0433,N28
62015CO0393,62008CJ0244,N26
62015CO0393,62008CJ0244,N31
62015CO0393,62008CJ0244,N36
62015CO0393,62008CJ0244,N30
62015CO0393,62008CJ0244,N27
62015CO0393,62008CJ0244,N35
62015CO0393,62008CJ0244,N29
62015CO0393,62008CJ0377,N23
62015CO0393,62008CJ0377,N28
62015CO0393,62011CJ0284,N44
62015CO0393,62011CJ0284,N27
62015CO0393,62011CJ0284,N43
62015CO0393,62011CJ0284,N26
62015CO0393,62011CJ0318,N37
62015CO0393,62011CJ0318,N32
62015CO0393,62011CJ0318,N40
62015CO0393,62011CJ0318,N30
62015CO0393,62011CJ0388,N32
62015CO0393,62011CJ0388,N29
62015CO0555,62004CJ0443,N23
62015CO0555,62004CJ0443,N26
62015CO0555,62004CJ0443,N37
62015CO0555,62004CJ0443,N34
62015CO0555,62004CJ0443,N29
62015CO0555,62004CJ0443,N28
62015CO0555,62004CJ0443,N36
62015CO0555,62004CJ0443,N33
62015CO0555,62004CJ0443,N31
62015CO0555,62004CJ0443,N41
62015CO0555,62004CJ0443,N38
62015CO0555,62004CJ0443,N35
62015CO0555,62004CJ0443,N30
62015CO0555,62004CJ0443,N32
62015CO0555,62004CJ0443,N42
62015CO0555,62004CJ0443,N39
62015CO0555,62009CJ0497,N53
62015CO0555,62009CJ0497,N44
62015CO0555,62009CJ0497,N54
62015CO0555,62009CJ0497,N45
62015CO0555,62009CJ0497,N55
62015CO0555,62009CJ0497,N46
62015CO0555,62012CJ0319,N38
62015CO0555,62012CJ0319,N32
62014CO0529,62012CJ0426,N24
62014CO0529,62012CJ0426,N29
62014CO0529,62012CJ0426,N26
62014CO0529,62012CJ0426,N25
62014CO0529,62012CJ0426,N23
62014CO0529,62012CJ0426,N27
62015CO0120,62000CJ0078,N34
62015CO0120,62000CJ0078,N21
62015CO0120,62000CJ0078,N33
62015CO0120,62007CJ0025,N17
62015CO0120,62007CJ0025,N21
62015CO0120,62009CJ0160,N24
62015CO0120,62009CJ0160,N32
62015CO0120,62010CJ0107,N52
62015CO0120,62010CJ0107,N23
62015CO0120,62010CJ0107,N51
62015CO0120,62010CJ0107,N22
62015CO0120,62010CJ0107,N28
62015CO0120,62010CJ0107,N19
62015CO0120,62010CJ0107,N53
62015CO0120,62010CJ0107,N33
62015CO0120,62010CJ0107,N21
62015CO0120,62010CJ0107,N27
62015CO0120,62010CJ0107,N57
62015CO0120,62010CJ0107,N56
62015CO0120,62010CJ0274,N45
62015CO0120,62010CJ0274,N21
62015CO0120,62012CJ0431,N23
62015CO0120,62012CJ0431,N24
62015CO0120,62012CJ0431,N21
62015CO0120,62012CJ0431,N20
62015CO0120,62012CJ0431,N19
62015CO0120,62013CO0654,N38
62015CO0120,62013CO0654,N32
62015CO0120,62013CO0654,N37
62015CO0120,62013CO0654,N35
62015CO0120,62013CO0654,N30
62015CO0120,62013CO0654,N24
62014CO0424,62011CJ0061,N28
62014CO0424,62011CJ0061,N59
62014CO0424,62011CJ0061,N26
62014CO0424,62011CJ0329,N37
62014CO0424,62011CJ0329,N26
62014CO0424,62011CJ0329,N49
62014CO0424,62011CJ0329,N32
62014CO0424,62011CJ0329,N28
62014CO0424,62011CJ0329,N48
62014CO0424,62011CJ0329,N29
62014CO0424,62011CJ0329,N20
62014CO0424,62011CJ0329,N38
62014CO0424,62011CJ0329,N39
62014CO0424,62011CJ0329,N45
62014CO0424,62011CJ0430,N32
62014CO0424,62011CJ0430,N21
62014CO0424,62011CJ0430,N31
62014CO0424,62011CJ0430,N20
62014CO0424,62011CJ0430,N33
62014CO0424,62011CJ0430,N26
62014CO0585,62014CJ0076,N44
62014CO0585,62014CJ0076,N24
62014CO0585,62014CJ0076,N49
62014CO0585,62014CJ0076,N23
62014CO0585,62014CJ0076,N45
62014CO0585,62014CJ0076,N50
62014CO0585,62014CJ0076,N25
62014CO0585,62014CJ0076,N46
62014CO0585,62014CJ0076,N13
62014CO0585,62014CJ0076,N17
62014CO0585,62014CJ0076,N19
62014CO0585,62014CJ0076,N22
62013CO0357,62013CJ0357,N1
62015CO0250,62001CJ0147,N4
62015CO0250,62007CJ0138,N4
62015CO0250,62007CJ0138,N17
62015CO0250,62012CJ0370,N85
62015CO0250,62012CJ0370,N13
62015CO0250,62012CJ0514,N17
62015CO0250,62012CJ0514,N8
62015CO0250,62012CJ0561,N28
62015CO0250,62012CJ0561,N8
62015CO0250,62014CO0068,N14
62015CO0250,62014CO0068,N9
62015CO0250,62014CO0366,N16
62015CO0250,62014CO0366,N12
62015CO0250,62014CO0578,N15
62015CO0250,62014CO0578,N9
62015CO0250,62014CO0578,N14
62015CO0250,62014CO0578,N8
62014CO0159,62011CJ0080,N42
62014CO0159,62011CJ0080,N44
62014CO0159,62011CJ0080,N37
62014CO0159,62011CJ0080,N31
62014CO0159,62011CJ0080,N59
62014CO0159,62011CJ0080,N46
62014CO0159,62011CJ0080,N60
62014CO0159,62011CJ0080,N47
62014CO0159,62011CJ0080,N40
62014CO0159,62011CJ0080,N34
62014CO0159,62011CJ0080,N39
62014CO0159,62011CJ0080,N33
62014CO0159,62011CJ0080,N38
62014CO0159,62011CJ0080,N32
62014CO0159,62011CJ0080,N61
62014CO0159,62011CJ0080,N48
62014CO0159,62011CJ0285,N28
62014CO0159,62011CJ0285,N34
62014CO0159,62011CJ0285,N25
62014CO0159,62011CJ0285,N31
62014CO0159,62011CJ0285,N27
62014CO0159,62011CJ0285,N33
62014CO0159,62011CJ0285,N26
62014CO0159,62011CJ0285,N32
62014CO0159,62011CJ0324,N25
62014CO0159,62011CJ0324,N33
62014CO0159,62011CJ0324,N23
62014CO0159,62011CJ0324,N31
62014CO0159,62011CJ0643,N58
62014CO0159,62011CJ0643,N43
62014CO0159,62011CJ0643,N62
62014CO0159,62011CJ0643,N49
62014CO0159,62011CJ0643,N60
62014CO0159,62011CJ0643,N45
62014CO0159,62011CJ0643,N61
62014CO0159,62011CJ0643,N48
62014CO0159,62011CO0563,N27
62014CO0159,62011CO0563,N33
62014CO0159,62011CO0563,N36
62014CO0159,62011CO0563,N43
62014CO0159,62011CO0563,N40
62014CO0159,62011CO0563,N47
62014CO0159,62011CO0563,N42
62014CO0159,62011CO0563,N49
62014CO0159,62011CO0563,N38
62014CO0159,62011CO0563,N45
62014CO0159,62011CO0563,N39
62014CO0159,62011CO0563,N46
62014CO0159,62011CO0563,N41
62014CO0159,62011CO0563,N48
62014CO0159,62011CO0563,N37
62014CO0159,62011CO0563,N44
62014CO0159,62011CO0563,N35
62014CO0159,62012CJ0078,N33
62014CO0159,62012CJ0078,N37
62014CO0159,62012CJ0494,N20
62014CO0159,62012CJ0494,N37
62014CO0159,62012CO0444,N18
62014CO0159,62012CO0444,N33
62014CO0159,62013CJ0492,N41
62014CO0159,62013CJ0492,N51
62014CO0159,62013CO0033,N32
62014CO0159,62013CO0033,N39
62014CO0159,62013CO0033,N24
62014CO0159,62013CO0033,N33
62014CO0159,62013CO0033,N42
62014CO0159,62013CO0033,N34
62014CO0159,62013CO0033,N43
62014CO0159,62013CO0033,N38
62014CO0159,62013CO0033,N47
62014CO0159,62013CO0033,N40
62014CO0159,62013CO0033,N49
62014CO0159,62013CO0033,N48
62014CO0159,62013CO0033,N35
62014CO0159,62013CO0033,N44
62014CO0159,62013CO0033,N36
62014CO0159,62013CO0033,N45
62014CO0159,62013CO0033,N37
62014CO0159,62013CO0033,N46
62014CO0123,62011CJ0080,N37
62014CO0123,62011CJ0080,N30
62014CO0123,62011CJ0080,N39
62014CO0123,62011CJ0080,N32
62014CO0123,62011CJ0080,N38
62014CO0123,62011CJ0080,N31
62014CO0123,62011CJ0285,N25
62014CO0123,62011CJ0285,N30
62014CO0123,62011CJ0285,N26
62014CO0123,62011CJ0285,N31
62014CO0123,62011CJ0285,N27
62014CO0123,62011CJ0285,N32
62014CO0123,62011CJ0643,N60
62014CO0123,62011CJ0643,N40
62014CO0123,62011CO0563,N27
62014CO0123,62011CO0563,N32
62014CO0123,62011CO0563,N38
62014CO0123,62011CO0563,N40
62014CO0123,62011CO0563,N35
62014CO0123,62012CJ0078,N33
62014CO0123,62012CJ0078,N35
62014CO0123,62012CJ0078,N37
62014CO0123,62012CJ0078,N41
62014CO0123,62012CJ0494,N20
62014CO0123,62012CJ0494,N35
62014CO0123,62012CO0444,N18
62014CO0123,62012CO0444,N32
62014CO0123,62013CO0033,N33
62014CO0123,62013CO0033,N38
62014CO0123,62013CO0033,N36
62014CO0123,62013CO0033,N40
62014CO0123,62013CO0033,N32
62014CO0123,62013CO0033,N37
62014CO0123,62013CO0033,N24
62014CO0123,62013CO0033,N31
62014CO0082,62002CJ0382,N24
62014CO0082,62002CJ0382,N23
62014CO0082,62004CJ0439,N48
62014CO0082,62004CJ0439,N24
62014CO0082,62006CJ0132,N15
62014CO0082,62006CJ0132,N16
62014CO0082,62006CJ0132,N20
62014CO0082,62006CJ0132,N27
62014CO0082,62006CJ0132,N37
62014CO0082,62006CJ0132,N22
62014CO0082,62012CJ0424,N31
62014CO0082,62012CJ0424,N24
62014CO0578,62012CJ0370,N85
62014CO0578,62012CJ0370,N16
62014CO0578,62012CJ0514,N17
62014CO0578,62012CJ0514,N14
62014CO0578,62012CJ0561,N28
62014CO0578,62012CJ0561,N14
62014CO0578,62014CO0068,N14
62014CO0578,62014CO0068,N15
62014CO0275,61990CJ0006,N11
62014CO0275,61990CJ0006,N33
62014CO0275,61994CJ0246,N18
62014CO0275,61994CJ0246,N36
62014CO0275,61994CJ0246,N19
62014CO0275,61994CJ0246,N34
62014CO0275,62001CJ0397,N103
62014CO0275,62001CJ0397,N33
62014CO0275,62007CJ0517,N40
62014CO0275,62007CJ0517,N29
62014CO0275,62007CJ0517,N44
62014CO0275,62007CJ0517,N28
62014CO0275,62007CJ0517,N41
62014CO0275,62007CJ0517,N30
62014CO0275,62007CJ0517,N26
62014CO0275,62010CJ0282,N33
62013CO0097,61986CJ0024,N35
62013CO0097,62004CJ0292,N39
62013CO0097,62004CJ0292,N40
62013CO0097,62005CJ0313,N35
62013CO0097,62009CJ0402,N24
62013CO0097,62009CJ0402,N25
62013CO0097,62009CJ0402,N26
62013CO0097,62009CJ0402,N38
62013CO0097,62009CJ0402,N41
62013CO0097,62010CJ0263,N27
62013CO0097,62010CJ0263,N35
62013CO0097,62010CJ0263,N36
62013CO0097,62010CJ0263,N41
62014CO0313,61998CJ0482,N16
62014CO0313,61998CJ0482,N20
62014CO0313,62006CJ0063,N16
62014CO0313,62006CJ0063,N17
62014CO0313,62006CJ0063,N20
62014CO0313,62009CJ0163,N16
62014CO0313,62009CJ0163,N18
62014CO0313,62009CJ0163,N19
62014CO0313,62009CJ0163,N20
62014CO0313,62009CJ0163,N21
62014CO0313,62009CJ0163,N22
62013CO0654,61977CJ0106,N38
62013CO0654,61998CJ0397,N29
62013CO0654,62003CJ0291,N37
62013CO0654,62010CJ0107,N30
62013CO0654,62010CJ0107,N31
62013CO0654,62010CJ0274,N30
62013CO0654,62010CJ0274,N33
62013CO0654,62010CJ0591,N29
62013CO0654,62010CJ0591,N35
62013CO0654,62010CJ0591,N37
62013CO0654,62010CJ0617,N38
62013CO0654,62011CJ0565,N29
62013CO0654,62011CJ0565,N35
62013CO0654,62012CJ0431,N32
62013CO0500,62004CJ0184,N19
62013CO0500,62004CJ0184,N20
62013CO0500,62004CJ0184,N23
62013CO0500,62004CJ0184,N24
62013CO0033,61988CJ0320,N32
62013CO0033,62002CJ0255,N34
62013CO0033,62003CJ0354,N36
62013CO0033,62004CJ0063,N27
62013CO0033,62004CJ0439,N36
62013CO0033,62011CJ0080,N23
62013CO0033,62011CJ0080,N24
62013CO0033,62011CJ0080,N25
62013CO0033,62011CJ0080,N26
62013CO0033,62011CJ0080,N35
62013CO0033,62011CJ0080,N37
62013CO0033,62011CJ0080,N38
62013CO0033,62011CJ0080,N39
62013CO0033,62011CJ0285,N23
62013CO0033,62011CJ0285,N24
62013CO0033,62011CJ0285,N25
62013CO0033,62011CJ0285,N26
62013CO0033,62011CJ0285,N27
62013CO0033,62011CJ0285,N31
62013CO0033,62011CJ0285,N32
62013CO0033,62011CJ0285,N34
62013CO0033,62011CJ0285,N35
62013CO0033,62011CJ0324,N23
62013CO0033,62011CJ0324,N24
62013CO0033,62011CJ0324,N25
62013CO0033,62011CJ0324,N27
62013CO0033,62011CJ0324,N31
62013CO0033,62011CJ0563,N25
62013CO0033,62011CJ0563,N27
62013CO0033,62011CJ0563,N31
62013CO0033,62011CJ0563,N32
62013CO0033,62011CJ0563,N34
62013CO0033,62011CJ0563,N35
62013CO0033,62011CJ0563,N36
62013CO0033,62011CJ0563,N37
62013CO0033,62011CJ0563,N38
62013CO0033,62011CJ0563,N39
